"id";"region_id";"region_city";"all_region";"start";"end"
"23586";"4";"Нікополь";"0";"2023-08-06 20:51:09";NULL
"23587";"4";"Марганець";"0";"2023-08-06 20:51:09";NULL
"23673";"17";"Сумська обл.";"1";"2023-08-06 20:52:12";NULL
"23674";"17";"Угроїди";"0";"2023-08-06 20:55:38";NULL
"23686";"19";"Харківська обл.";"1";"2023-08-06 22:12:52";NULL
"23687";"19";"Харківська обл.";"1";"2023-08-06 22:18:36";NULL
"23657";"8";"Оріхів";"0";"2023-08-06 23:07:00";NULL
"23688";"19";"Харківська обл.";"1";"2023-08-06 23:47:08";NULL
"23843";"20";"Херсон";"0";"2023-08-07 00:58:17";NULL
"23715";"4";"Нікополь";"0";"2023-08-07 01:36:59";NULL
"23716";"4";"Марганець";"0";"2023-08-07 01:36:59";NULL
"23785";"5";"Донецька обл.";"1";"2023-08-07 01:56:37";NULL
"23786";"5";"Донецька обл.";"1";"2023-08-07 01:58:28";NULL
"23717";"4";"Нікополь";"0";"2023-08-07 02:31:28";"2023-08-07 06:13:33"
"23718";"4";"Марганець";"0";"2023-08-07 02:31:28";"2023-08-07 06:13:33"
"23719";"4";"Нікополь";"0";"2023-08-07 06:55:12";NULL
"23720";"4";"Марганець";"0";"2023-08-07 06:55:13";NULL
"23817";"19";"Харківська обл.";"1";"2023-08-07 07:12:27";NULL
"23818";"19";"Харківська обл.";"1";"2023-08-07 08:28:11";NULL
"23721";"4";"Нікополь";"0";"2023-08-07 08:42:50";"2023-08-07 09:45:35"
"23722";"4";"Марганець";"0";"2023-08-07 08:42:51";"2023-08-07 09:45:36"
"23723";"4";"Нікополь";"0";"2023-08-07 10:01:32";NULL
"23724";"4";"Марганець";"0";"2023-08-07 10:01:32";NULL
"23725";"4";"Марганець";"0";"2023-08-07 10:15:16";NULL
"23726";"4";"Нікополь";"0";"2023-08-07 10:16:57";NULL
"23819";"19";"Харківська обл.";"1";"2023-08-07 11:01:40";NULL
"23727";"4";"Нікополь";"0";"2023-08-07 11:11:07";"2023-08-07 11:44:39"
"23728";"4";"Марганець";"0";"2023-08-07 11:11:27";"2023-08-07 11:44:38"
"23805";"17";"Сумська обл.";"1";"2023-08-07 11:29:11";NULL
"23844";"20";"Херсонська обл.";"1";"2023-08-07 11:34:05";NULL
"23792";"8";"Оріхів";"0";"2023-08-07 11:48:06";NULL
"23820";"19";"Харківська обл.";"1";"2023-08-07 12:05:12";NULL
"23729";"4";"Нікополь";"0";"2023-08-07 12:10:57";"2023-08-07 13:03:02"
"23730";"4";"Марганець";"0";"2023-08-07 12:10:57";"2023-08-07 13:03:04"
"23731";"4";"Нікополь";"0";"2023-08-07 14:29:00";NULL
"23732";"4";"Марганець";"0";"2023-08-07 14:29:01";NULL
"23845";"20";"Херсонська обл.";"1";"2023-08-07 14:38:54";NULL
"23733";"4";"Нікополь";"0";"2023-08-07 14:40:05";NULL
"23734";"4";"Марганець";"0";"2023-08-07 14:40:05";NULL
"23793";"8";"Запорізька обл.";"1";"2023-08-07 14:41:20";NULL
"23735";"4";"Нікополь";"0";"2023-08-07 14:56:46";"2023-08-07 15:40:05"
"23736";"4";"Марганець";"0";"2023-08-07 14:56:46";"2023-08-07 15:40:06"
"23821";"19";"Харківська обл.";"1";"2023-08-07 18:20:21";NULL
"23787";"5";"Велика Новосілка";"0";"2023-08-07 18:30:30";NULL
"23737";"4";"Нікополь";"0";"2023-08-07 20:03:40";NULL
"23738";"4";"Марганець";"0";"2023-08-07 20:03:42";NULL
"23739";"4";"Нікополь";"0";"2023-08-07 23:03:07";NULL
"23740";"4";"Марганець";"0";"2023-08-07 23:03:07";NULL
"23741";"4";"Нікополь";"0";"2023-08-07 23:19:00";NULL
"23742";"4";"Марганець";"0";"2023-08-07 23:19:01";NULL
"23822";"19";"Харківська обл.";"1";"2023-08-07 23:29:36";NULL
"23915";"8";"Запорізька обл.";"1";"2023-08-08 00:58:10";NULL
"23850";"4";"Нікополь";"0";"2023-08-08 00:58:30";NULL
"23851";"4";"Марганець";"0";"2023-08-08 00:58:31";NULL
"23852";"4";"Нікополь";"0";"2023-08-08 01:17:19";NULL
"23853";"4";"Марганець";"0";"2023-08-08 01:17:19";NULL
"23985";"20";"Херсонська обл.";"1";"2023-08-08 01:28:18";NULL
"23854";"4";"Нікополь";"0";"2023-08-08 01:51:50";"2023-08-08 06:08:12"
"23855";"4";"Марганець";"0";"2023-08-08 01:51:50";"2023-08-08 06:08:14"
"23910";"5";"Курахове";"0";"2023-08-08 05:41:10";NULL
"23856";"4";"Нікополь";"0";"2023-08-08 06:37:50";"2023-08-08 07:26:37"
"23857";"4";"Марганець";"0";"2023-08-08 06:37:51";"2023-08-08 07:26:38"
"23858";"4";"Нікополь";"0";"2023-08-08 08:51:11";NULL
"23859";"4";"Марганець";"0";"2023-08-08 08:51:12";NULL
"23860";"4";"Нікополь";"0";"2023-08-08 09:05:13";"2023-08-08 10:01:19"
"23861";"4";"Марганець";"0";"2023-08-08 09:05:14";"2023-08-08 10:01:20"
"23950";"19";"Харківська обл.";"1";"2023-08-08 09:42:28";NULL
"23931";"17";"Сумська обл.";"1";"2023-08-08 10:12:25";NULL
"23951";"19";"Харківська обл.";"1";"2023-08-08 10:28:05";NULL
"23952";"19";"Вовчанськ";"0";"2023-08-08 10:46:25";NULL
"23916";"8";"Оріхів";"0";"2023-08-08 11:01:09";NULL
"23862";"4";"Нікополь";"0";"2023-08-08 12:07:12";NULL
"23863";"4";"Марганець";"0";"2023-08-08 12:07:14";NULL
"23922";"13";"Очаків";"0";"2023-08-08 12:25:44";"2023-08-08 12:50:15"
"23932";"17";"Сумська обл.";"1";"2023-08-08 13:45:50";NULL
"23953";"19";"Харківська обл.";"1";"2023-08-08 14:11:21";NULL
"23911";"5";"Донецька обл.";"1";"2023-08-08 14:18:50";NULL
"23923";"13";"Очаків";"0";"2023-08-08 16:10:52";"2023-08-08 16:16:47"
"23912";"5";"Курахове";"0";"2023-08-08 17:02:06";NULL
"23954";"19";"Харківська обл.";"1";"2023-08-08 17:05:48";NULL
"23955";"19";"Харківська обл.";"1";"2023-08-08 18:15:57";NULL
"23956";"19";"Харківська обл.";"1";"2023-08-08 18:30:16";NULL
"23986";"20";"Херсонська обл.";"1";"2023-08-08 18:31:00";NULL
"23957";"19";"Харківська обл.";"1";"2023-08-08 19:03:52";NULL
"23933";"17";"Велика Писарівка";"0";"2023-08-08 19:05:40";NULL
"23864";"4";"Марганець";"0";"2023-08-08 19:42:14";NULL
"23865";"4";"Нікополь";"0";"2023-08-08 19:42:15";NULL
"23913";"5";"Донецька обл.";"1";"2023-08-08 19:49:55";NULL
"23934";"17";"Середина-Буда";"0";"2023-08-08 20:08:07";NULL
"23958";"19";"Харківська обл.";"1";"2023-08-08 20:09:46";NULL
"23959";"19";"Харківська обл.";"1";"2023-08-08 20:45:07";NULL
"23960";"19";"Харківська обл.";"1";"2023-08-08 20:45:45";NULL
"23866";"4";"Нікополь";"0";"2023-08-08 21:33:43";NULL
"23867";"4";"Марганець";"0";"2023-08-08 21:33:43";NULL
"23868";"4";"Нікополь";"0";"2023-08-08 21:59:08";NULL
"23869";"4";"Марганець";"0";"2023-08-08 21:59:09";NULL
"23870";"4";"Нікополь";"0";"2023-08-08 22:09:14";NULL
"23871";"4";"Марганець";"0";"2023-08-08 22:09:15";NULL
"23987";"20";"Херсон";"0";"2023-08-08 22:09:45";NULL
"23872";"4";"Нікополь";"0";"2023-08-08 22:23:18";NULL
"23873";"4";"Марганець";"0";"2023-08-08 22:23:18";NULL
"23917";"8";"Оріхів";"0";"2023-08-08 23:32:51";NULL
